id,url,title,content_markdown,character_count
11,https://ts.huit.edu.vn/nganh-dh/nganh-kinh-doanh-quoc-te,Ngành Kinh doanh quốc tế (Mã ngành: 7340120) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT,"# Ngành Kinh doanh quốc tế (Mã ngành: 7340120)

**MÃ NGÀNH:** `7340120` | **KHOA QUẢN LÝ:** Khoa Quản trị kinh doanh
**THỜI GIAN ĐÀO TẠO:** 3.5 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ

## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- D10 (Toán, Địa, Anh)

## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `22.75 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `24.75 điểm`

## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO
Chuyên về Thương mại Quốc tế, Xuất nhập khẩu, Thanh toán Quốc tế, Đầu tư Quốc tế, Marketing Toàn cầu và Đàm phán Thương mại Quốc tế.

## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Chuyên viên Xuất Nhập Khẩu (Import-Export Specialist)
- Chuyên viên Thanh toán Quốc tế tại Ngân hàng
- Chuyên viên Phát triển Thị trường Toàn cầu
- Chuyên viên Logistics & Chuỗi Cung ứng Quốc tế

## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.
- **Phương thức 4**: Xét tuyển thẳng theo quy chế của Bộ GD&ĐT.
- **Phương thức 5**: Xét điểm ĐGNL chuyên biệt Trường ĐH Sư phạm TP.HCM kết hợp học bạ.
- **Chính sách học bổng**: HUIT dành hàng tỷ đồng học bổng khuyến khích học tập, học bổng 50% học kỳ 1 cho các ngành ưu tiên, hỗ trợ tân sinh viên vay vốn và khám sức khỏe miễn phí.",1679
12,https://ts.huit.edu.vn/nganh-dh/nganh-logistic-va-quan-ly-chuoi-cung-ung,Ngành Logistics và quản lý chuỗi cung ứng (Mã ngành: 7510605) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT,"# Ngành Logistics và quản lý chuỗi cung ứng (Mã ngành: 7510605)

**MÃ NGÀNH:** `7510605` | **KHOA QUẢN LÝ:** Khoa Quản lý công nghiệp & Logistics
**THỜI GIAN ĐÀO TẠO:** 3.5 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ

## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- D10 (Toán, Địa, Anh)

## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `22.50 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `24.50 điểm`

## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO
Đào tạo quản lý kho vận, giao nhận vận tải đa phương thức, mua hàng (Procurement), quản trị chuỗi cung ứng toàn cầu, tối ưu hóa chi phí vận chuyển.

## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Chuyên viên Điều phối Logistics & Vận tải
- Quản trị Kho hàng & Giao nhận (Warehouse Manager)
- Chuyên viên Mua hàng & Quản lý Cung ứng (Procurement Officer)
- Chuyên viên Giao nhận Xuất nhập khẩu & Forwarding

## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.
- **Phương thức 4**: Xét tuyển thẳng theo quy chế của Bộ GD&ĐT.
- **Phương thức 5**: Xét điểm ĐGNL chuyên biệt Trường ĐH Sư phạm TP.HCM kết hợp học bạ.
- **Chính sách học bổng**: HUIT dành hàng tỷ đồng học bổng khuyến khích học tập, học bổng 50% học kỳ 1 cho các ngành ưu tiên, hỗ trợ tân sinh viên vay vốn và khám sức khỏe miễn phí.",1738
13,https://ts.huit.edu.vn/nganh-dh/nganh-quan-tri-kinh-doanh,Ngành Quản trị kinh doanh (Mã ngành: 7340101) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT,"# Ngành Quản trị kinh doanh (Mã ngành: 7340101)

**MÃ NGÀNH:** `7340101` | **KHOA QUẢN LÝ:** Khoa Quản trị kinh doanh
**THỜI GIAN ĐÀO TẠO:** 3.5 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ

## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- D10 (Toán, Địa, Anh)

## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `21.75 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `23.75 điểm`

## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO
Trang bị tư duy quản trị doanh nghiệp tổng thể, chiến lược kinh doanh, quản trị nhân sự, điều hành sản xuất, quản trị tài chính doanh nghiệp và khởi nghiệp.

## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Chuyên viên Khởi nghiệp & Điều hành Doanh nghiệp
- Chuyên viên Phát triển Dự án Kinh doanh
- Quản lý Kinh doanh (Sales / Business Development Manager)
- Trợ lý Giám đốc & Tư vấn Chiến lược

## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.
- **Phương thức 4**: Xét tuyển thẳng theo quy chế của Bộ GD&ĐT.
- **Phương thức 5**: Xét điểm ĐGNL chuyên biệt Trường ĐH Sư phạm TP.HCM kết hợp học bạ.
- **Chính sách học bổng**: HUIT dành hàng tỷ đồng học bổng khuyến khích học tập, học bổng 50% học kỳ 1 cho các ngành ưu tiên, hỗ trợ tân sinh viên vay vốn và khám sức khỏe miễn phí.",1698
14,https://ts.huit.edu.vn/nganh-dh/nganh-thuong-mai-dien-tu,Ngành Thương mại điện tử (Mã ngành: 7340122) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT,"# Ngành Thương mại điện tử (Mã ngành: 7340122)

**MÃ NGÀNH:** `7340122` | **KHOA QUẢN LÝ:** Khoa Quản trị kinh doanh
**THỜI GIAN ĐÀO TẠO:** 3.5 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ

## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- D10 (Toán, Địa, Anh)

## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `22.00 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `24.00 điểm`

## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO
Khai thác kinh doanh trên sàn Shopee, Lazada, TikTok Shop, Amazon; thiết kế hệ thống gian hàng số, thanh toán điện tử, tiếp thị liên kết (Affiliate Marketing).

## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Chuyên viên Vận hành Sàn Thương mại Điện tử (E-commerce Operation)
- Quản lý Gian hàng Số & TikTok Shop / Shopee / Lazada
- Chuyên viên Tiếp thị Liên kết & Online Marketing
- Chuyên viên Phát triển Hệ thống E-business

## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.
- **Phương thức 4**: Xét tuyển thẳng theo quy chế của Bộ GD&ĐT.
- **Phương thức 5**: Xét điểm ĐGNL chuyên biệt Trường ĐH Sư phạm TP.HCM kết hợp học bạ.
- **Chính sách học bổng**: HUIT dành hàng tỷ đồng học bổng khuyến khích học tập, học bổng 50% học kỳ 1 cho các ngành ưu tiên, hỗ trợ tân sinh viên vay vốn và khám sức khỏe miễn phí.",1729
15,https://ts.huit.edu.vn/nganh-dh/nganh-tai-chinh-ngan-hang,Ngành Tài chính ngân hàng (Mã ngành: 7340201) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT,"# Ngành Tài chính ngân hàng (Mã ngành: 7340201)

**MÃ NGÀNH:** `7340201` | **KHOA QUẢN LÝ:** Khoa Tài chính - Kế toán
**THỜI GIAN ĐÀO TẠO:** 3.5 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ

## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- D10 (Toán, Địa, Anh)

## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `21.50 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `23.50 điểm`

## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO
Đào tạo quản trị tín dụng, đầu tư tài chính, phân tích chứng khoán, quản trị rủi ro ngân hàng, tài chính doanh nghiệp và giao dịch ngoại hối.

## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Chuyên viên Quan hệ Khách hàng Ngân hàng (RM)
- Chuyên viên Phân tích Đầu tư Chứng khoán
- Chuyên viên Thẩm định Tín dụng & Quản trị Rủi ro
- Chuyên viên Tài chính Doanh nghiệp (Corporate Finance)

## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.
- **Phương thức 4**: Xét tuyển thẳng theo quy chế của Bộ GD&ĐT.
- **Phương thức 5**: Xét điểm ĐGNL chuyên biệt Trường ĐH Sư phạm TP.HCM kết hợp học bạ.
- **Chính sách học bổng**: HUIT dành hàng tỷ đồng học bổng khuyến khích học tập, học bổng 50% học kỳ 1 cho các ngành ưu tiên, hỗ trợ tân sinh viên vay vốn và khám sức khỏe miễn phí.",1691
16,https://ts.huit.edu.vn/nganh-dh/nganh-cong-nghe-tai-chinh-fintech,Ngành Công nghệ Tài Chính (Fintech) (Mã ngành: 7340205) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT,"# Ngành Công nghệ Tài Chính (Fintech) (Mã ngành: 7340205)

**MÃ NGÀNH:** `7340205` | **KHOA QUẢN LÝ:** Khoa Tài chính - Kế toán
**THỜI GIAN ĐÀO TẠO:** 3.5 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ

## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- D07 (Toán, Hóa, Anh)

## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `21.00 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `23.00 điểm`

## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO
Kết hợp công nghệ dữ liệu, Blockchain, AI, Ví điện tử, Cổng thanh toán, Ngân hàng số và Phân tích rủi ro tài chính thuật toán.

## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Chuyên viên Phát triển Sản phẩm Fintech (Product Owner)
- Chuyên viên Phân tích Dữ liệu Tài chính (Financial Data Analyst)
- Chuyên viên Vận hành Hệ thống Thanh toán Số & Ví Điện tử
- Chuyên viên Quản trị Rủi ro Công nghệ Ngân hàng Số

## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.
- **Phương thức 4**: Xét tuyển thẳng theo quy chế của Bộ GD&ĐT.
- **Phương thức 5**: Xét điểm ĐGNL chuyên biệt Trường ĐH Sư phạm TP.HCM kết hợp học bạ.
- **Chính sách học bổng**: HUIT dành hàng tỷ đồng học bổng khuyến khích học tập, học bổng 50% học kỳ 1 cho các ngành ưu tiên, hỗ trợ tân sinh viên vay vốn và khám sức khỏe miễn phí.",1724
17,https://ts.huit.edu.vn/nganh-dh/nganh-ke-toan,Ngành Kế toán (Mã ngành: 7340301) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT,"# Ngành Kế toán (Mã ngành: 7340301)

**MÃ NGÀNH:** `7340301` | **KHOA QUẢN LÝ:** Khoa Tài chính - Kế toán
**THỜI GIAN ĐÀO TẠO:** 3.5 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ

## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- D10 (Toán, Địa, Anh)

## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `21.25 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `23.25 điểm`

## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO
Thực hành kế toán tài chính, kế toán quản trị, lập báo cáo thuế, kế toán máy (MISA, SAP), kiểm toán nội bộ và phân tích sức khỏe tài chính doanh nghiệp.

## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Kế toán viên Tổng hợp / Kế toán Thuế
- Chuyên viên Phân tích Tài chính Doanh nghiệp
- Kế toán Trưởng tại các Công ty và Tập đoàn
- Trợ lý Kiểm toán viên

## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.
- **Phương thức 4**: Xét tuyển thẳng theo quy chế của Bộ GD&ĐT.
- **Phương thức 5**: Xét điểm ĐGNL chuyên biệt Trường ĐH Sư phạm TP.HCM kết hợp học bạ.
- **Chính sách học bổng**: HUIT dành hàng tỷ đồng học bổng khuyến khích học tập, học bổng 50% học kỳ 1 cho các ngành ưu tiên, hỗ trợ tân sinh viên vay vốn và khám sức khỏe miễn phí.",1646
18,https://ts.huit.edu.vn/nganh-dh/nganh-luat-kinh-te,Ngành Luật kinh tế (Mã ngành: 7380107) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT,"# Ngành Luật kinh tế (Mã ngành: 7380107)

**MÃ NGÀNH:** `7380107` | **KHOA QUẢN LÝ:** Khoa Luật
**THỜI GIAN ĐÀO TẠO:** 3.5 - 4 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ

## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- C00 (Văn, Sử, Địa)

## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `720 điểm`
- Điểm trúng tuyển THPT năm 2024: `22.25 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `24.25 điểm`

## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO
Đào tạo pháp luật doanh nghiệp, tư vấn hợp đồng thương mại, giải quyết tranh chấp kinh doanh, luật đầu tư quốc tế, sở hữu trí tuệ và lao động.

## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Chuyên viên Pháp chế Doanh nghiệp (Legal Officer)
- Chuyên viên Tư vấn Hợp đồng và M&A tại Công ty Luật
- Luật sư Kinh doanh Commercial Lawyer
- Chuyên viên Giải quyết Tranh chấp Thương mại & Trọng tài

## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.
- **Phương thức 4**: Xét tuyển thẳng theo quy chế của Bộ GD&ĐT.
- **Phương thức 5**: Xét điểm ĐGNL chuyên biệt Trường ĐH Sư phạm TP.HCM kết hợp học bạ.
- **Chính sách học bổng**: HUIT dành hàng tỷ đồng học bổng khuyến khích học tập, học bổng 50% học kỳ 1 cho các ngành ưu tiên, hỗ trợ tân sinh viên vay vốn và khám sức khỏe miễn phí.",1677
19,https://ts.huit.edu.vn/nganh-dh/nganh-luat,Ngành Luật (Mã ngành: 7380101) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT,"# Ngành Luật (Mã ngành: 7380101)

**MÃ NGÀNH:** `7380101` | **KHOA QUẢN LÝ:** Khoa Luật
**THỜI GIAN ĐÀO TẠO:** 3.5 - 4 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ

## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- C00 (Văn, Sử, Địa)

## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `720 điểm`
- Điểm trúng tuyển THPT năm 2024: `21.50 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `23.50 điểm`

## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO
Kiến thức toàn diện về Luật Hình sự, Dân sự, Hành chính, Tố tụng, Tư pháp quốc tế và kỹ năng tranh tụng trước tòa án.

## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Chuyên viên Tư vấn Pháp lý
- Trợ lý Luật sư / Công chứng viên / Đấu giá viên
- Cán bộ Pháp luật tại các Cơ quan Nhà nước, Tòa án, Viện Kiểm sát

## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.
- **Phương thức 4**: Xét tuyển thẳng theo quy chế của Bộ GD&ĐT.
- **Phương thức 5**: Xét điểm ĐGNL chuyên biệt Trường ĐH Sư phạm TP.HCM kết hợp học bạ.
- **Chính sách học bổng**: HUIT dành hàng tỷ đồng học bổng khuyến khích học tập, học bổng 50% học kỳ 1 cho các ngành ưu tiên, hỗ trợ tân sinh viên vay vốn và khám sức khỏe miễn phí.",1586
20,https://ts.huit.edu.vn/nganh-dh/nganh-ngon-ngu-anh-dh,Ngành Ngôn ngữ Anh (Mã ngành: 7220201) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT,"# Ngành Ngôn ngữ Anh (Mã ngành: 7220201)

**MÃ NGÀNH:** `7220201` | **KHOA QUẢN LÝ:** Khoa Ngoại ngữ
**THỜI GIAN ĐÀO TẠO:** 3.5 - 4 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ

## 1. TỔ HỢP MÔN XÉT TUYỂN
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- D14 (Văn, Sử, Anh)
- D15 (Văn, Địa, Anh)

## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `21.50 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `23.50 điểm`

## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO
Thành thạo Tiếng Anh Thương mại, Biên - Phiên dịch Anh - Việt chuyên sâu, Giao tiếp Liên văn hóa, Giảng dạy Tiếng Anh (TESOL/CELTA).

## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Biên - Phiên dịch viên Tiếng Anh Thương mại
- Chuyên viên Quan hệ Quốc tế & Đối ngoại
- Giảng viên / Giáo viên Tiếng Anh tại các trung tâm & trường học
- Chuyên viên Truyền thông & Du lịch Quốc tế

## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.
- **Phương thức 4**: Xét tuyển thẳng theo quy chế của Bộ GD&ĐT.
- **Phương thức 5**: Xét điểm ĐGNL chuyên biệt Trường ĐH Sư phạm TP.HCM kết hợp học bạ.
- **Chính sách học bổng**: HUIT dành hàng tỷ đồng học bổng khuyến khích học tập, học bổng 50% học kỳ 1 cho các ngành ưu tiên, hỗ trợ tân sinh viên vay vốn và khám sức khỏe miễn phí.",1667
